571307.000000,3.506378,3.702269,0.685410,196.831624,14.865752,2.665122
462016.000000,0.173814,1.444413,1.488763,1110.006258,43.418540,8.114626
374877.000000,4.265124,2.827339,1.127793,1613.260101,73.262711,13.576291
251808.000000,5.253565,0.651577,1.006602,1895.191890,62.973825,14.594316
358266.000000,6.387246,2.358757,2.710595,2728.615749,135.025612,24.573359
290724.000000,2.277384,2.961003,0.586514,897.593982,102.655170,6.906596
362374.000000,5.054483,0.595025,1.149367,384.818989,148.209426,5.238042
355075.000000,17.431973,1.645448,1.058512,682.773806,31.230292,35.283361
528349.000000,17.431973,1.645448,1.058512,682.773806,31.230292,35.283361
306083.000000,17.431973,1.645448,1.058512,682.773806,31.230292,35.283361
399889.000000,17.431973,1.645448,1.058512,682.773806,31.230292,35.283361
316529.000000,17.431973,1.645448,1.058512,682.773806,31.230292,35.283361
380526.000000,17.431973,1.645448,1.058512,682.773806,31.230292,35.283361
372370.000000,17.431973,1.645448,1.058512,682.773806,31.230292,35.283361
321289.000000,17.431973,1.645448,1.058512,682.773806,31.230292,35.283361
316798.000000,17.431973,1.645448,1.058512,682.773806,31.230292,35.283361
336653.000000,17.431973,1.645448,1.058512,682.773806,31.230292,35.283361
395123.000000,3.528375,0.608608,0.592218,11790.600325,101.937255,119.599546
376876.000000,3.528375,0.608608,0.592218,11790.600325,101.937255,119.599546
374407.000000,3.528375,0.608608,0.592218,11790.600325,101.937255,119.599546
322341.000000,1.663289,0.685006,0.567292,418.381796,83.520697,2.030344
244244.000000,6.629786,0.724697,0.733374,929.028458,98.204209,11.269391
266181.000000,5.919854,2.339111,1.852723,444.106976,22.959789,1.416993
333007.000000,49.643463,3.819169,1.367895,13728.685655,108.185863,175.367311
256697.000000,8.011751,0.875995,1.379421,9036.899516,87.629881,77.517766
293731.000000,20.626321,0.660121,1.669520,6491.899574,92.579698,58.964054
365248.000000,20.626321,0.660121,1.669520,6491.899574,92.579698,58.964054
307965.000000,7.119379,1.934379,2.490161,122.542448,144.102059,5.214297
291077.000000,2.073618,1.491714,4.620258,2481.986837,78.610337,22.555972
287981.000000,2.073618,1.491714,4.620258,2481.986837,78.610337,22.555972
262925.000000,6.491198,1.345743,2.712539,724.576292,126.677105,8.109809
303040.000000,14.261498,1.342101,3.665957,373.294562,79.340684,3.874722
267903.000000,8.353280,3.390146,3.452715,1938.125963,156.181905,15.652283
252004.000000,3.740787,1.269070,1.218673,1165.916556,130.954000,6.644535
520136.000000,8.005732,5.817157,1.850448,3954.295693,84.625411,52.998313
259455.000000,6.319087,0.392780,2.483567,1515.924784,54.923856,17.823700
272571.000000,15.994902,1.913456,6.289894,69.353776,132.560745,2.149576
254362.000000,5.280654,0.121107,0.347038,2288.775194,159.884845,22.550345
289307.000000,5.280654,0.121107,0.347038,2288.775194,159.884845,22.550345
281611.000000,1.507830,3.695170,0.998122,2878.510094,69.210622,26.385576
303563.000000,14.216443,2.713484,3.107670,277.961670,37.189197,2.395846
301227.000000,8.702820,2.991345,1.445140,542.299772,149.547150,6.011517
357907.000000,6.848543,3.526015,1.492852,1014.716035,161.490637,10.364193
291643.000000,1.805612,0.367881,1.619798,2211.137054,165.495443,18.634009
291232.000000,1.805612,0.367881,1.619798,2211.137054,165.495443,18.634009
349215.000000,2.558955,1.119971,1.376368,4514.526708,107.321879,40.171887
418539.000000,2.768305,1.288697,2.547659,6442.979863,89.397347,62.779727
249469.000000,10.292091,3.175835,3.840901,2454.427324,135.520583,21.575870
322844.000000,48.229775,2.187595,0.508654,6350.950257,129.039068,60.477757
278879.000000,48.229775,2.187595,0.508654,6350.950257,129.039068,60.477757
320987.000000,8.119561,2.280317,0.957166,2096.704637,160.453982,18.685204
313872.000000,3.569980,0.510751,3.219885,4726.708100,102.580485,43.794483
273727.000000,97.867192,0.802027,1.283376,11376.743735,74.418815,109.941037
348466.000000,28.683679,1.445677,1.136836,2433.323755,67.363556,13.261032
268770.000000,12.650398,1.293317,0.598218,6445.303637,120.335600,57.372026
318083.000000,17.627503,0.217711,0.556265,1145.772422,65.547087,8.098115
274206.000000,5.162909,0.246067,1.239174,2378.746569,34.942540,18.824641
348593.000000,11.206150,1.547219,0.750349,5334.507784,98.869561,48.056648
317106.000000,11.206150,1.547219,0.750349,5334.507784,98.869561,48.056648
323679.000000,39.969530,2.170221,1.569869,3728.119546,49.405476,37.344296
297340.000000,39.969530,2.170221,1.569869,3728.119546,49.405476,37.344296
237774.000000,39.969530,2.170221,1.569869,3728.119546,49.405476,37.344296
291721.000000,4.485995,3.400926,6.053464,64.434446,136.495528,5.949226
